string_0,string_1,number_0,number_1,number_2,number_3,number_4,number_5,target,is_test,line_id
Москва,Wednesday,33337.0,22.8949896044692,30184.0,2712.0,4978.0,9,1.446,0,12717
Нижний Новгород,Monday,1655531.0,1108.90051224478,,85425.0,,5,7.175,0,12718
Нижний Новгород,Wednesday,242934.0,205.583402156648,,13354.0,,6,6.1,0,12719
Ростов-на-Дону,Friday,44791.0,28.546194173027,,3331.0,,4,2.875,0,12722
Санкт-Петербург,Tuesday,6512.0,5.32316743653389,7121.0,1234.0,3160.0,5,0.975,0,12723
Новосибирск,Friday,790659.0,634.257878069154,774434.0,39290.0,68131.0,5,2.445,0,12724
Екатеринбург,Friday,359751.0,290.475870913529,386916.0,17716.0,29123.0,4,2.856,0,12725
Нижний Новгород,Thursday,866525.0,609.873750698426,,42580.0,,5,4.92,0,12726
Самара,Monday,101481.0,73.1814734205184,,5960.0,,10,0.983,0,12728
Хабаровск,Monday,2106746.0,1576.4894058482,,89282.0,,9,5.78,0,12729
Москва,Tuesday,203800.0,175.76011480541,,10307.0,,7,0.81,0,12730
Новосибирск,Tuesday,880455.0,555.993154822261,,42906.0,,4,1.936,0,12732
Хабаровск,Thursday,939800.0,652.452276948885,,56927.0,,7,11.004,0,12733
Хабаровск,Tuesday,3136304.0,2208.6001325817,3342134.0,144355.0,266122.0,8,1.913,0,12734
Москва,Tuesday,189348.0,160.858205249037,198275.0,10102.0,16691.0,8,0.745,0,12736
Ростов-на-Дону,Monday,117321.0,88.7846126026738,,6954.0,,5,1.942,0,12737
Нижний Новгород,Friday,281187.0,242.347897736019,339500.0,15145.0,48756.0,4,2.944,0,12739
Новосибирск,Monday,241962.0,192.732045091694,246432.0,13811.0,25426.0,5,1.028,0,12741
Екатеринбург,Tuesday,705116.0,523.492106706761,,34496.0,,5,1.802,0,12742
Екатеринбург,Thursday,48939.0,40.1026443005316,,3679.0,,4,2.165,0,12746
Хабаровск,Monday,2104582.0,1574.67750372075,2325348.0,89343.0,150866.0,8,6.058,0,12748
Екатеринбург,Monday,358085.0,290.707875848436,388932.0,17434.0,28631.0,5,0.745,0,12750
Новосибирск,Thursday,238048.0,197.464996731289,235378.0,12822.0,22676.0,3,1.959,0,12751
Екатеринбург,Monday,532201.0,398.212469234418,,26503.0,,6,4.445,0,12752
Москва,Friday,981287.0,903.311724358524,1089491.0,44065.0,73643.0,5,2.933,0,12754
Москва,Tuesday,3090.0,2.61644521336012,3575.0,445.0,1494.0,21,0.843,0,12756
Екатеринбург,Thursday,9401.0,7.17078758151095,9701.0,1271.0,4059.0,5,1.384,0,12757
Нижний Новгород,Friday,384141.0,318.838280368479,,20377.0,,5,3.025,0,12758
Хабаровск,Monday,401151.0,267.325027133367,394113.0,19308.0,39450.0,7,1.996,0,12761
Новосибирск,Tuesday,235698.0,193.618215089958,237753.0,12953.0,23276.0,4,1.187,0,12762
Хабаровск,Monday,2361176.0,1529.7655185595,,111179.0,,5,4.263,0,12763
Москва,Friday,980949.0,815.222685839608,,44924.0,,5,4.577,0,12764
Самара,Friday,412803.0,340.894162890313,,22334.0,,5,4.25,0,12765
Москва,Tuesday,7535.0,5.3425648451231,8393.0,1003.0,2750.0,9,0.819,0,12766
Нижний Новгород,Wednesday,3097.0,2.1746419791012,2807.0,477.0,1665.0,5,0.997,0,12767
Москва,Monday,202003.0,165.981071435325,174533.0,10671.0,9926.0,7,0.524,0,12769
Москва,Monday,442047.0,382.990367799564,455205.0,23156.0,32327.0,7,2.997,0,12770
Ростов-на-Дону,Tuesday,910777.0,777.21086940121,,45506.0,,6,2.728,0,12772
Самара,Monday,428820.0,344.140086262598,481216.0,23269.0,43645.0,5,1.841,0,12773
Ростов-на-Дону,Friday,287026.0,256.94144647695,,14059.0,,3,1.958,0,12774
Москва,Wednesday,8341.0,4.95063521935645,7529.0,1317.0,2048.0,6,0.833,0,12777
Санкт-Петербург,Tuesday,2049.0,1.18931970162945,1244.0,520.0,908.0,5,1.067,0,12778
Москва,Wednesday,21197.0,13.6726088713042,19001.0,2195.0,3435.0,6,0.783,0,12779
Санкт-Петербург,Friday,40129.0,25.7050202942813,35710.0,3039.0,5525.0,4,3.111,0,12780
Москва,Monday,14658.0,9.97374661734294,12898.0,1639.0,2977.0,12,0.998,0,12781
Нижний Новгород,Monday,781862.0,570.328883047233,884798.0,38599.0,81267.0,4,1.953,0,12782
Москва,Monday,3090.0,2.61644521336012,3575.0,445.0,1554.0,5,0.765,0,12783
Новосибирск,Friday,246060.0,205.593207111768,249151.0,13300.0,24878.0,5,2.382,0,12784
Екатеринбург,Tuesday,209984.0,188.835095375352,262436.0,10361.0,36498.0,5,0.837,0,12788
Москва,Thursday,22069.0,14.782121291596,31835.0,2435.0,5602.0,7,1.738,0,12789
Хабаровск,Wednesday,3372420.0,2354.14904963056,,154964.0,,13,7.229,0,12790
Хабаровск,Tuesday,2345846.0,1542.39860660295,,109949.0,,6,3.245,0,12791
Москва,Friday,6927.0,5.26720031415001,5542.0,919.0,1577.0,7,2.495,0,12794
Нижний Новгород,Wednesday,329805.0,239.198707936579,,17729.0,,5,0.956,0,12797
Москва,Thursday,410156.0,371.235371140231,427449.0,17938.0,19833.0,7,2.088,0,12798
Нижний Новгород,Thursday,261913.0,218.419069843742,,13821.0,,5,6.799,0,12799
Нижний Новгород,Friday,46885.0,35.3910943194216,47348.0,3709.0,8065.0,4,2.972,0,12800
Нижний Новгород,Monday,972834.0,715.133076583152,,46601.0,,14,1.878,0,12801
Москва,Thursday,14477.0,8.70491680583869,13639.0,1367.0,4399.0,8,1.879,0,12802
Самара,Friday,412476.0,341.556885951608,,22267.0,,9,4.322,0,12803
Москва,Tuesday,29637.0,19.7987500079687,27393.0,2911.0,4257.0,8,0.918,0,12804
Екатеринбург,Friday,509950.0,370.221710264639,735558.0,26333.0,76995.0,4,3.197,0,12805
Самара,Monday,4744.0,2.50763849150769,3691.0,831.0,1634.0,6,0.951,0,12806
Ростов-на-Дону,Wednesday,6915.0,5.40850281648122,6197.0,1225.0,2086.0,5,0.992,0,12807
Москва,Thursday,429339.0,353.010617004695,443269.0,21129.0,28163.0,6,4.899,0,12809
Ростов-на-Дону,Tuesday,287514.0,256.727816309102,,14130.0,,5,0.945,0,12810
Москва,Wednesday,21429.0,17.2247795211909,21894.0,2010.0,3727.0,7,0.967,0,12812
Москва,Thursday,238736.0,215.678982450906,350683.0,11039.0,29848.0,6,4.393,0,12813
Москва,Tuesday,520330.0,465.438420414329,603372.0,22385.0,29036.0,7,1.681,0,12814
Москва,Thursday,39516.0,19.5085994390257,24794.0,2835.0,5103.0,9,1.36,0,12815
Москва,Thursday,78937.0,68.0215695949407,76909.0,4620.0,8288.0,5,1.274,0,12816
Санкт-Петербург,Friday,1337557.0,1012.06363383783,1420377.0,58817.0,126415.0,2,3.093,0,12817
Самара,Friday,432830.0,347.089134722716,481745.0,24001.0,43717.0,5,4.004,0,12818
Москва,Wednesday,16608.0,14.8468079909786,19564.0,1836.0,3876.0,8,1.015,0,12821
Новосибирск,Monday,340157.0,276.532857634001,,16289.0,,5,2.56,0,12822
Екатеринбург,Friday,1016637.0,668.838568612105,,47183.0,,5,2.812,0,12823
Новосибирск,Monday,788933.0,631.806864877246,773902.0,39024.0,70540.0,5,1.181,0,12824
Москва,Monday,351275.0,321.454933976216,,15617.0,,8,0.665,0,12825
Новосибирск,Monday,246060.0,205.593207111768,249151.0,13300.0,24878.0,5,1.001,0,12826
Хабаровск,Friday,2667262.0,1974.57556972116,2896798.0,118747.0,234123.0,7,3.753,0,12828
Москва,Monday,681749.0,573.115532734139,1078408.0,29875.0,50083.0,10,2.872,0,12829
Москва,Wednesday,626863.0,542.380862920361,,26062.0,,6,6.75,0,12830
Новосибирск,Tuesday,607914.0,461.30431280964,,29115.0,,5,9.214,0,12831
Хабаровск,Monday,,1565.89261732593,,,,6,12.779,0,12832
Москва,Thursday,197449.0,167.155976277265,202762.0,10382.0,16910.0,4,1.791,0,12834
Хабаровск,Wednesday,756252.0,647.018967766495,847962.0,35141.0,57006.0,4,3.221,0,12835
Новосибирск,Tuesday,525348.0,410.311894338028,514569.0,25183.0,58643.0,8,3.875,0,12836
Москва,Wednesday,195480.0,162.860600789073,171289.0,10214.0,8526.0,6,1.1,0,12837
Ростов-на-Дону,Thursday,10171.0,7.61829074673781,10776.0,1703.0,3881.0,4,1.995,0,12838
Ростов-на-Дону,Thursday,7331.0,5.76649209106595,8484.0,1187.0,2783.0,4,1.008,0,12840
Санкт-Петербург,Friday,351662.0,265.13639463855,,17432.0,,5,4.504,0,12841
Нижний Новгород,Thursday,775073.0,561.043409808203,880608.0,37807.0,79486.0,5,4.175,0,12842
Нижний Новгород,Wednesday,16286.0,10.731204906172,16339.0,1792.0,4781.0,5,0.87,0,12843
Ростов-на-Дону,Tuesday,698362.0,611.298227964999,736398.0,33174.0,73269.0,6,1.824,0,12844
Москва,Thursday,523961.0,467.479000909092,600060.0,21888.0,30423.0,7,2.525,0,12845
Москва,Wednesday,25151.0,15.6876402520824,19664.0,2571.0,3504.0,12,1.195,0,12848
Санкт-Петербург,Monday,20324.0,17.7920484404369,21395.0,2459.0,3266.0,5,0.859,0,12849
Новосибирск,Thursday,256803.0,202.737496209594,316150.0,12938.0,24721.0,4,1.695,0,12850
Екатеринбург,Thursday,709850.0,532.229019182634,955378.0,35376.0,72826.0,7,5.7,0,12851
Екатеринбург,Thursday,507081.0,371.711127921051,736515.0,26120.0,76876.0,8,2.111,0,12853
Хабаровск,Thursday,2251667.0,1243.7152309136,,101551.0,,9,7.941,0,12855
Москва,Wednesday,194369.0,180.520909294859,202333.0,10758.0,15096.0,1,1.839,0,12856
Москва,Wednesday,6170.0,4.53741928205464,7256.0,1004.0,2702.0,9,1.153,0,12857
Москва,Thursday,43296.0,28.1932582607739,35972.0,3077.0,6567.0,3,1.934,0,12858
Санкт-Петербург,Friday,45345.0,38.4634969328366,44781.0,2823.0,5404.0,1,3.917,0,12859
Екатеринбург,Thursday,948898.0,822.775378699,903608.0,45126.0,50228.0,10,3.91,0,12860
Новосибирск,Tuesday,237935.0,196.843754565366,234797.0,12767.0,22138.0,4,0.973,0,12861
Ростов-на-Дону,Wednesday,511515.0,444.471420469387,514097.0,23611.0,29993.0,5,2.438,0,12862
Екатеринбург,Monday,508727.0,372.006417770792,742658.0,26324.0,62301.0,7,1.316,0,12865
Москва,Friday,240995.0,221.377236732621,278823.0,10992.0,27772.0,7,3.917,0,12866
Екатеринбург,Tuesday,732246.0,547.73422097746,,35816.0,,6,7.827,0,12867
Новосибирск,Friday,367446.0,292.169717907835,415660.0,18784.0,53649.0,6,4.491,0,12868
Москва,Friday,517391.0,465.162945597199,597540.0,22030.0,28144.0,5,2.837,0,12869
Москва,Tuesday,681749.0,573.115532734139,1078408.0,29875.0,50083.0,12,3.959,0,12870
Екатеринбург,Tuesday,512429.0,373.231151797475,745376.0,26625.0,62867.0,5,1.151,0,12871
Екатеринбург,Wednesday,249999.0,208.073335094005,,11859.0,,5,0.942,0,12872
Москва,Thursday,82609.0,70.5665344182661,,5284.0,,4,1.749,0,12873
Нижний Новгород,Thursday,383625.0,317.502458213088,,20324.0,,5,1.499,0,12875
Москва,Monday,24792.0,17.4920853864328,23751.0,2604.0,4034.0,14,0.902,0,12876
Екатеринбург,Wednesday,5420.0,3.70460533818961,5594.0,916.0,2057.0,5,0.823,0,12877
Нижний Новгород,Wednesday,21910.0,17.5173308831491,,1957.0,,5,0.956,0,12878
Новосибирск,Thursday,256606.0,203.246598707301,319747.0,13112.0,25525.0,4,1.599,0,12879
Нижний Новгород,Monday,623470.0,518.284488574667,1222110.0,30360.0,119895.0,4,1.992,0,12881
Санкт-Петербург,Friday,14602.0,11.4877956034433,15683.0,2064.0,3907.0,4,3.082,0,12882
Самара,Tuesday,5835.0,4.65169799371222,6722.0,624.0,1903.0,3,1.221,0,12883
Екатеринбург,Friday,502021.0,367.501384522479,736263.0,26372.0,76668.0,4,3.425,0,12884
Екатеринбург,Monday,1345229.0,1023.72534127632,,64040.0,,5,1.931,0,12885
Екатеринбург,Friday,468396.0,370.363740460572,,21913.0,,4,6.231,0,12886
Екатеринбург,Monday,1601831.0,1214.8674899915,1474108.0,75790.0,106086.0,5,6.232,0,12887
Самара,Friday,10560.0,9.13991540907075,14469.0,1627.0,4003.0,3,2.923,0,12888
Хабаровск,Monday,2659238.0,1931.86459088986,2935891.0,115882.0,231021.0,7,6.621,0,12889
Новосибирск,Monday,269188.0,202.730261727095,306084.0,13675.0,33664.0,6,1.231,0,12890
Нижний Новгород,Monday,13603.0,6.50666904925427,12692.0,1587.0,5783.0,4,0.926,0,12891
Екатеринбург,Friday,705116.0,523.492106706761,,34496.0,,4,5.802,0,12892
Екатеринбург,Wednesday,374037.0,303.823119831578,395799.0,17528.0,32301.0,5,0.819,0,12893
Нижний Новгород,Tuesday,972156.0,714.242089647186,,46738.0,,6,1.799,0,12895
Москва,Friday,1605.0,1.21457846797776,1736.0,398.0,641.0,11,2.644,0,12896
Москва,Wednesday,318618.0,287.837676760447,324768.0,14087.0,13704.0,6,1.604,0,12898
Нижний Новгород,Monday,18513.0,13.3427225828828,19713.0,2131.0,6796.0,4,0.858,0,12899
Екатеринбург,Tuesday,1866819.0,1329.63983284463,1737177.0,90389.0,125195.0,5,3.094,0,12901
Москва,Friday,967016.0,905.690401184322,1079654.0,42868.0,71630.0,6,2.85,0,12902
Нижний Новгород,Wednesday,330233.0,235.604602892852,,17627.0,,5,1.81,0,12904
Санкт-Петербург,Monday,1337557.0,1012.06363383783,1420377.0,58817.0,126415.0,2,1.928,0,12905
Москва,Tuesday,79823.0,70.6316073657241,,4718.0,,15,0.994,0,12906
Хабаровск,Monday,2101256.0,1575.06812344135,2323830.0,89401.0,173636.0,11,6.047,0,12907
Москва,Thursday,328092.0,278.959122311718,290784.0,15783.0,11415.0,5,2.907,0,12908
Нижний Новгород,Wednesday,986027.0,723.638915565969,,47392.0,,5,2.556,0,12909
Нижний Новгород,Wednesday,5760.0,3.89730181336321,5510.0,803.0,3026.0,5,0.897,0,12910
Екатеринбург,Monday,359208.0,290.35502981743,388456.0,17687.0,29714.0,3,0.754,0,12912
Хабаровск,Thursday,,1725.60121514843,,,,7,4.838,0,12913
Екатеринбург,Friday,3406.0,2.20336170443432,3457.0,717.0,2761.0,6,2.832,0,12915
Москва,Friday,632279.0,494.618718048556,,27854.0,,17,4.844,0,12916
Екатеринбург,Thursday,386564.0,325.993794022243,432876.0,17113.0,37124.0,5,4.484,0,12918
Москва,Tuesday,14658.0,9.97374661734294,12898.0,1639.0,2977.0,6,0.755,0,12919
Екатеринбург,Friday,504218.0,372.805899363917,738403.0,25733.0,77271.0,6,3.089,0,12920
Москва,Wednesday,532269.0,457.401759274286,545264.0,25345.0,24153.0,7,2.154,0,12924
Новосибирск,Monday,264328.0,199.738034625578,301343.0,13112.0,32921.0,7,1.224,0,12925
Екатеринбург,Wednesday,366455.0,294.540651863393,383710.0,17589.0,24624.0,5,0.874,0,12926
Нижний Новгород,Monday,496312.0,344.176636415515,384463.0,25186.0,25549.0,11,3.04,0,12927
Екатеринбург,Thursday,1012577.0,670.111195369174,,47040.0,,5,4.045,0,12929
Москва,Thursday,181006.0,156.953311804843,,8835.0,,4,2.444,0,12930
Хабаровск,Friday,748009.0,639.895392086406,848211.0,34633.0,56120.0,6,3.192,0,12931
Новосибирск,Wednesday,757363.0,548.774986639618,,38039.0,,7,6.687,0,12932
Нижний Новгород,Monday,14922.0,11.0028841204997,16271.0,1675.0,5516.0,4,0.969,0,12933
Москва,Monday,193783.0,172.181923013528,195370.0,9369.0,9112.0,8,0.574,0,12939
Москва,Monday,27115.0,15.7262829974784,20236.0,2511.0,4465.0,16,0.897,0,12941
Москва,Monday,399920.0,366.328429731839,403247.0,18596.0,30724.0,12,2.991,0,12942
Москва,Tuesday,37811.0,17.7977756280358,22342.0,2614.0,4413.0,7,0.794,0,12943
Санкт-Петербург,Friday,15925.0,12.3350841950496,15238.0,2081.0,3363.0,4,2.902,0,12944
Хабаровск,Wednesday,8271913.0,6090.19005752053,8592943.0,386446.0,544460.0,1,8.593,0,12945
Москва,Monday,2207.0,1.64347843429868,2168.0,550.0,960.0,5,0.816,0,12946
Нижний Новгород,Tuesday,7190.0,5.60662951708849,7061.0,986.0,2498.0,6,0.707,0,12947
Москва,Friday,399611.0,339.227590232529,473271.0,18300.0,25172.0,4,4.913,0,12951
Екатеринбург,Wednesday,208731.0,188.361958876912,263124.0,10448.0,35028.0,5,0.865,0,12954
Екатеринбург,Friday,237300.0,205.217914060336,,11079.0,,6,4.58,0,12955
Новосибирск,Wednesday,262878.0,199.476323837393,299698.0,12870.0,32233.0,6,1.087,0,12956
Нижний Новгород,Monday,235572.0,200.18961896404,489512.0,12565.0,48705.0,4,0.869,0,12957
Москва,Friday,27908.0,13.8027222946037,17612.0,2196.0,3882.0,5,3.27,0,12958
Хабаровск,Tuesday,2673396.0,1983.1927733137,,119321.0,,9,3.87,0,12960
Москва,Tuesday,34008.0,32.1767063646606,34636.0,2825.0,6761.0,7,0.873,0,12961
Хабаровск,Friday,3123391.0,2201.80958206356,3337924.0,144464.0,264113.0,5,2.972,0,12965
Новосибирск,Thursday,237935.0,196.843754565366,234797.0,12767.0,22138.0,4,1.671,0,12967
Москва,Friday,18593.0,13.9539953416342,20907.0,2008.0,3815.0,5,2.918,0,12968
Екатеринбург,Thursday,517224.0,392.254048424578,1094325.0,23673.0,117648.0,5,4.824,0,12969
Новосибирск,Tuesday,233382.0,196.029239155131,236560.0,12662.0,23600.0,6,1.173,0,12970
Нижний Новгород,Tuesday,47719.0,36.4463174661394,49750.0,3722.0,30144.0,6,0.791,0,12972
Екатеринбург,Wednesday,331215.0,305.706187381197,334301.0,17237.0,26236.0,5,0.784,0,12973
Хабаровск,Friday,754765.0,644.997435443915,840266.0,35146.0,55370.0,6,3.212,0,12974
Москва,Monday,0.0,0.0,0.0,0.0,0.0,5,0.692,0,12976
Самара,Friday,242802.0,175.696033845347,,13467.0,,4,4.413,0,12978
Екатеринбург,Thursday,44715.0,40.3426262176041,,3070.0,,4,1.628,0,12979
Хабаровск,Thursday,,1727.50000168352,,,,6,4.953,0,12980
Хабаровск,Monday,918030.0,597.420070467849,,79411.0,,6,2.04,0,12982
Москва,Tuesday,786487.0,732.778497721635,868185.0,34737.0,58834.0,6,5.152,0,12983
Москва,Friday,58593.0,37.2605839080936,47305.0,3842.0,7974.0,5,2.917,0,12984
Москва,Thursday,20645.0,12.9638526796502,17930.0,1945.0,3343.0,11,1.515,0,12985
Москва,Thursday,10308.0,6.76874651216344,8680.0,1556.0,2354.0,12,1.525,0,12986
Москва,Thursday,27115.0,15.7262829974784,20236.0,2511.0,4465.0,8,1.966,0,12987
Екатеринбург,Friday,507899.0,371.474528831581,735650.0,26002.0,76592.0,6,3.411,0,12988
Москва,Thursday,19280.0,11.1604006471928,15093.0,1629.0,4331.0,10,1.401,0,12990
Москва,Friday,976769.0,911.559206698032,1079122.0,43593.0,72152.0,5,2.852,0,12993
Москва,Thursday,4691.0,4.26476667350008,9522.0,624.0,2787.0,12,1.234,0,12994
Москва,Wednesday,190760.0,171.00977488816,211619.0,10577.0,20035.0,6,1.07,0,12995
Москва,Monday,505739.0,375.794575040582,,27266.0,,7,2.155,0,12997
Москва,Wednesday,13717.0,7.84852685055628,14034.0,1193.0,3253.0,9,1.129,0,12998
Москва,Wednesday,11537.0,8.63275873933078,13103.0,1059.0,4237.0,11,0.987,0,12999
Ростов-на-Дону,Wednesday,281382.0,254.431521683545,296518.0,13257.0,25099.0,7,0.892,0,13000
Самара,Monday,436290.0,341.331098560409,489673.0,23529.0,46460.0,7,2.315,0,13001
Москва,Thursday,12939.0,9.51165493778262,12822.0,1309.0,3802.0,7,2.092,0,13002
Самара,Tuesday,1238576.0,781.831912213135,1162621.0,62352.0,112750.0,6,2.119,0,13003
Москва,Thursday,970208.0,909.721212917914,1073132.0,43071.0,69151.0,4,3.863,0,13004
